artist_name,track_id,track_name,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,popularity
Codes,2t2odt0HfCxXEAypoPhIKe,Bumps - Codes 2018 remix,0.00808,0.7509999999999999,205440,0.946,0.182,11,0.44799999999999995,-2.759,0,0.0766,124.976,4,0.614,11
Charly Black,5poAorCcfX2Rqt6sHVN6yF,Turn Suh,0.322,0.6729999999999999,187063,0.614,0.0,11,0.0852,-6.337999999999999,1,0.447,135.534,5,0.888,33
JABS,0HIUfAV3KcQ81OFXg1hZoZ,Time Is Real (feat. Tyler Cole),0.00618,0.551,201822,0.637,0.00335,5,0.10300000000000001,-8.182,0,0.0857,93.87700000000001,4,0.474,28
White Noise for Deeper Sleep,0gZ0ULGTdpWjjdUc1ljmb0,Shifting Pink Oscillator,0.982,0.0,234005,0.000244,0.765,1,0.111,-29.541,1,0.0,0.0,0,0.0,26
100Gang,3e83MGeWWiQMt4WSKLQnzO,Divano,0.767,0.733,182887,0.612,0.0,11,0.172,-6.803999999999999,1,0.188,126.079,4,0.34,2
Heather Brave,72DKXjHMT26juCfxyfpZfZ,Feel You Watching,0.049,0.765,223113,0.611,0.0035600000000000002,10,0.1,-6.646,0,0.0394,116.954,4,0.313,8
Aniceto Molina,2XLmcs2uaYt8D2gpcC6izP,Sr. Locutor,0.163,0.58,181107,0.882,0.0,9,0.0568,-5.7170000000000005,1,0.266,191.92700000000002,4,0.9570000000000001,12
Kinder Malo,5rsJV4diPvZFB9SXcMSg2a,A Veces,0.20199999999999999,0.742,209685,0.309,3.63e-06,8,0.131,-13.450999999999999,1,0.324,75.05199999999999,4,0.574,48
Kathleen Madigan,7kSaBkSZWez69eftT3Eiki,Bacon / Skin Cancer,0.7609999999999999,0.47100000000000003,205348,0.847,0.0,1,0.871,-6.5889999999999995,0,0.655,104.26100000000001,4,0.502,25
Ocean Wisdom,7h4xKwEnqt9TRAAS3Mjnj2,Ting Dun,0.00996,0.66,250887,0.628,1.9600000000000002e-05,2,0.17800000000000002,-10.482000000000001,1,0.16699999999999998,86.029,4,0.318,49
Blues Saraceno,5snlPMfSDFckm2eOZ0kwmY,Killin' floor,0.00149,0.5529999999999999,176651,0.7609999999999999,0.00205,0,0.067,-6.067,1,0.048,94.93700000000001,4,0.573,33
Londrelle,6u4aU3KoGdq4gr55BtbeBy,Dear Jasmine,0.385,0.695,223000,0.557,0.0,0,0.138,-8.839,1,0.371,79.985,4,0.544,26
Myah,5UpcTNJV0Sx76JKky0BdRH,Never Knew Me,0.259,0.7190000000000001,239088,0.457,0.001,11,0.11,-10.173,0,0.0364,122.542,4,0.157,23
Snoh Aalegra,1Tic07R0dD5TeMsSqp3GlE,Sometimes,0.713,0.691,192960,0.275,0.00606,7,0.0681,-12.405999999999999,0,0.07200000000000001,79.991,4,0.209,21
Brett Gable,0fIs32uZKDUrD9426khit7,Mine,0.0813,0.877,138501,0.38299999999999995,0.024,6,0.0921,-9.638,0,0.067,135.864,4,0.222,19
Fedde Le Grand,4zYLfsfZx73o2zAC1KgrHy,Monsta,0.405,0.8490000000000001,201224,0.536,0.000123,7,0.0675,-5.513999999999999,1,0.0658,130.077,4,0.514,28
Sofiane,2I56z3bej4gMiYUiGKaiwR,Mistigris,0.321,0.775,200120,0.6940000000000001,0.0,10,0.149,-5.61,0,0.42100000000000004,145.126,4,0.47600000000000003,48
Macross 82-99,3YqoVQblEPKohgRhvjrj3t,Sakura (feat. Punipunidenki & Le Real),0.00891,0.7959999999999999,165378,0.765,0.23800000000000002,11,0.0568,-6.311,0,0.0746,119.025,4,0.7240000000000001,29
Macross 82-99,2UcHmNTQCb0GjmINRoUd6q,Tokyo City Nightlife (feat. Aritus),0.000156,0.639,164000,0.657,0.9259999999999999,0,0.376,-8.857999999999999,1,0.09699999999999999,120.006,4,0.5429999999999999,28
Paper Diamond,6FeS6xj2P3xMRVBDXGMkfz,Work 9000,0.00088,0.645,267429,0.982,0.8420000000000001,7,0.42700000000000005,-2.291,1,0.133,140.018,4,0.413,12
Pancho Barraza,4rzFiL5eWlviqOQX43PKXl,Michoacan,0.381,0.43,255507,0.879,0.0,2,0.159,-2.6839999999999997,1,0.0724,166.555,0,0.89,30
Gutter Souls,6J7ZDuCOTqTmSiuWSP7MOE,Thank You for Getting Us Here,0.00825,0.41,239259,0.938,0.0,10,0.102,-3.305,0,0.293,164.957,4,0.606,25
Tomer Aaron,3Jk2TxWZASL0UQHJzQdrfU,2:19Am,0.00161,0.568,129380,0.982,0.88,0,0.0892,-5.664,1,0.0747,127.96799999999999,4,0.337,0
CrakMoon,2g3YRmP4iodnUMw1jMxWnR,Push It - Angelo Brandi Remix,0.253,0.61,392192,0.7170000000000001,0.878,10,0.349,-12.66,0,0.0415,127.984,4,0.405,17
Orezi,19t5DcoZo9MYMUpWLz0TyN,Whine For Daddy,0.0494,0.934,183902,0.7440000000000001,0.0006190000000000001,6,0.10300000000000001,-4.1080000000000005,1,0.0552,129.06799999999998,4,0.857,42
Matstubs,4mlN9jqBPaTIdsmWixOH26,Valley of the Shadow of Death,0.14300000000000002,0.524,198857,0.36,0.912,9,0.138,-11.447000000000001,0,0.0263,104.965,4,0.0365,33
E-girls,5ne7OMTC2uKkbgZ7R6QpGI,"Pain, pain",0.0977,0.613,231813,0.774,0.0,0,0.306,-3.5660000000000003,0,0.0349,138.991,4,0.319,41
Andy Michaels,5BlqrmIXsKJsonl18dtwqZ,Today's Tomorrow,0.674,0.7040000000000001,218331,0.7070000000000001,2.75e-06,0,0.106,-7.135,1,0.0373,120.137,4,0.428,12
A'ron Easton,0MNf7fyIKqWx1hQotdWzeI,Drunk Texting,0.565,0.654,222930,0.629,0.0,7,0.134,-5.405,0,0.0441,111.945,4,0.409,6
Fazli,6857vroTQdGF0MoZW7eUlG,Get Away,0.0241,0.794,158255,0.73,0.000171,11,0.111,-4.882,0,0.0412,109.984,4,0.52,56
Kings Kaleidoscope,6AkJgVJbPwGaShEiHX69oZ,Danger in the Jungle (Instrumental),0.133,0.44799999999999995,81775,0.8759999999999999,0.9620000000000001,1,0.182,-9.003,0,0.0356,80.009,4,0.28,23
Baltic House Orchestra,3iaXlewmrWpupYOGkC5ywj,Jurassic World: Fallen Kingdom (Main Trailer Theme),0.447,0.228,95317,0.292,0.652,0,0.0883,-14.55,1,0.0395,103.428,4,0.0364,37
Safia Mafia,4Dn35F5yjp77UHud3sC6kr,Spirits,0.45299999999999996,0.6579999999999999,178053,0.8390000000000001,0.165,11,0.10300000000000001,-6.562,1,0.0596,94.954,4,0.8370000000000001,5
José José,0EmZUH4ogbe09xV2JLcSI8,"Lo Pasado, Pasado - Sinfónico",0.609,0.44799999999999995,254800,0.557,0.00365,0,0.16399999999999998,-6.888,1,0.025,76.954,4,0.223,40
SMH Records,1rqD325WqcPwpR5hWZtXML,Wings (The Prequel),0.0744,0.71,255400,0.785,0.0005009999999999999,7,0.41,-5.558,1,0.0981,150.049,4,0.6809999999999999,27
Redrose,3O0cNQjhjzwfbjLn6qzwmS,Serene Moments,0.858,0.546,164016,0.436,0.888,1,0.126,-12.263,0,0.0595,119.96600000000001,4,0.0327,37
Ranna Royce,5GvyQYpy2bEwlyuSgTjvJO,Message,0.0697,0.625,236722,0.8109999999999999,3.73e-06,11,0.13699999999999998,-5.416,0,0.0429,129.967,4,0.828,26
DooYoung,4Sx3akqSEp5Iy2ZaNlqEGt,4 DA MONEY IM A SAVAGE,0.081,0.804,158000,0.6629999999999999,0.0,8,0.11800000000000001,-7.303999999999999,1,0.10800000000000001,119.984,4,0.6509999999999999,15
The Brummies,3Watk57SbPMlWqfwyUOziJ,Haunted,0.22399999999999998,0.509,217162,0.498,0.0325,2,0.107,-6.065,0,0.0287,121.524,4,0.32799999999999996,24
Jeremy Passion,0UKSNwv71UBKFXsFTCwJ1Z,Rewind,0.00151,0.741,226194,0.33799999999999997,5.15e-05,11,0.11699999999999999,-11.275,1,0.036000000000000004,96.04799999999999,4,0.226,26
The Gregory Brothers,1YZrrpIwXfCvTsqMxVGxlU,Water's Not Wet,0.015,0.914,90000,0.894,0.0,9,0.128,-7.1160000000000005,1,0.198,128.084,4,0.365,27
緑,22J60rwSY9J7vz5yJjnA4j,Kool Herc Intro,0.44299999999999995,0.467,32949,0.594,0.0,2,0.452,-8.827,1,0.0415,121.758,4,0.747,13
Dan Berk,3D22QSh1HLlvTrNJAHx42t,The Middle,0.9059999999999999,0.40299999999999997,209070,0.231,0.0,2,0.102,-11.616,1,0.0569,85.369,4,0.445,51
DopemanBeats,1W0RGz1cfh4pZqTreEgfYS,Only Using Premium When Getting Gas,0.0067,0.5920000000000001,98038,0.546,0.9309999999999999,9,0.052000000000000005,-9.7,1,0.0731,130.109,5,0.976,24
Lyta,6WA3XxgkTBL4D4Qx5xJS0S,Time (feat. Olamide),0.37,0.785,214909,0.785,0.0,4,0.153,-5.067,1,0.0895,104.03200000000001,4,0.907,32
JOWST,6jVE586f2rJvsQfYDW8xkT,Burning Bridges,0.228,0.48,219837,0.599,0.0,10,0.36,-8.04,0,0.243,159.713,4,0.626,31
Lewis OfMan,347TMzL7UF83cOug6uboPp,Plein de bisous,0.31,0.741,185452,0.518,0.10300000000000001,0,0.153,-8.883,1,0.0307,96.042,4,0.53,43
Lyriqs,0zxTHm4QMDtkXhMmbplUWo,Black Fruit,0.58,0.669,311142,0.596,0.0,8,0.0836,-7.33,0,0.285,140.19899999999998,4,0.7859999999999999,17
Waka Flocka Flame,4NlYgUpDS3K7m7mw4lsTM0,Rollin (feat. Gunplay),0.0585,0.657,272797,0.718,0.0,2,0.361,-7.013999999999999,1,0.179,142.91299999999998,4,0.49700000000000005,15
CJ the Maestro,4aJuhSF44avFFxbNnYLYuc,All Eyes on U,3.6200000000000006e-05,0.415,192000,0.39,0.635,8,0.134,-12.089,0,0.0347,80.063,5,0.284,0
Son Lux,37zWrdd64cH9zr8qvjj1et,Dream State - Edit,0.0206,0.48200000000000004,221212,0.586,0.03,11,0.106,-6.817,0,0.102,155.86700000000002,4,0.271,29
Ashlee.K,7elhdHqChDR013O8oQlkTE,Navigation,0.0013599999999999999,0.6459999999999999,197696,0.718,0.544,9,0.0557,-7.3229999999999995,1,0.0504,128.088,4,0.706,17
CAPYAC,5uROsqewDUjSqmh3ow9vF0,Down In It,0.24600000000000002,0.7390000000000001,303294,0.674,0.059000000000000004,10,0.0849,-9.604,0,0.0779,103.01899999999999,4,0.397,29
Everything Everything,2IMsOlTG2MlhkFDpOBleH3,Don't Let It Bring You Down - Live at BBC Maida Vale,0.47100000000000003,0.34700000000000003,232240,0.389,0.0008990000000000001,5,0.109,-7.857,1,0.03,150.406,4,0.0835,21
Kidcrusher,6InYKc9qdfJAzY9VStcHzG,In Your Nightmares,0.00747,0.535,267429,0.983,0.0,2,0.0873,-3.09,1,0.41100000000000003,140.092,4,0.21,12
Adam Lamb,1ZsgQlp6Wa40nyiEc0hYcz,Build My Life,0.00921,0.501,209062,0.747,0.000149,7,0.18,-5.912999999999999,1,0.0401,149.993,4,0.226,25
Kevmo,2GxOheHDOmsQ61nmXbaaoY,No Name,0.00639,0.664,121125,0.61,0.0115,5,0.128,-5.832999999999999,0,0.0378,159.922,4,0.166,20
ZimmyZoe,77SHRZNkG3p35FryQ2y49s,Zimx,0.00025699999999999996,0.7170000000000001,180416,0.584,0.9059999999999999,9,0.128,-4.467,0,0.0427,100.00399999999999,4,0.623,16
Eric Heron,2jWOPg6AZvJ4Xjvel8UyTq,All on You,0.00884,0.773,181500,0.677,0.0,7,0.0756,-5.723,1,0.147,150.017,4,0.7490000000000001,19
Cory Breth,5BsoKlJxTHfWxYsGdIr3o8,Alright,0.32799999999999996,0.745,212311,0.273,0.00135,7,0.0884,-12.443,1,0.033,145.054,4,0.44,9
El Chulo,04QuX63C87dOSGOeQ8iqbG,Por Mujeres Como Tu,0.128,0.804,240000,0.7709999999999999,0.0,8,0.192,-4.434,1,0.0611,106.031,4,0.838,27
Tweekacore,63j2FOXikrIEuIyqnQtTAU,Partystarter,0.0019100000000000002,0.635,195957,0.932,0.0784,0,0.271,-2.9019999999999997,1,0.0896,159.996,4,0.77,41
Thomas Barrandon,7gLSX6HlNso7WkoWPCGNGr,Contrivance,0.000229,0.478,304293,0.6859999999999999,0.9159999999999999,1,0.244,-4.065,1,0.0321,128.001,4,0.0486,33
Isador,4o2RHkH0dkzKXq06khNamB,Get Down,0.133,0.698,191093,0.635,0.0,8,0.132,-6.242999999999999,1,0.0653,104.102,4,0.612,33
Rence,6r52nzAb33LjCAWBlxPPv1,Rose,0.436,0.696,144255,0.5539999999999999,0.0,5,0.21600000000000003,-6.617000000000001,0,0.0722,93.962,4,0.8859999999999999,21
Robert Shirey Kelly,6Kqj22Orntdthydxyy2Wfe,Then I See You,0.626,0.541,214437,0.10300000000000001,2.4299999999999998e-05,3,0.111,-19.250999999999998,1,0.034,141.92600000000002,4,0.14800000000000002,35
Madnap,7py0eyip9lsFSkcZpTIH31,Take Your Time!,0.76,0.835,209091,0.585,0.845,6,0.122,-2.081,0,0.0386,132.019,4,0.337,32
Jason Robinson,4ua6FxlpeExBriPk3qSjOK,Confluence,0.557,0.535,416575,0.415,0.32,1,0.10300000000000001,-12.512,1,0.0557,122.959,4,0.447,2
Kim Sung Kyu,0hpWzWu8ZYguqrw0I8GxVm,Stuck on,0.35,0.708,240091,0.8340000000000001,0.0,0,0.0854,-4.2219999999999995,1,0.0255,119.992,4,0.753,27
Mihalis Safras,0bukp4uPp97MFNKMHEkytD,Shmash,0.0037700000000000003,0.7709999999999999,199937,0.948,0.79,3,0.0952,-6.091,0,0.0524,124.99799999999999,4,0.9520000000000001,46
Los Toros Band en Vivo,6DZN0iSULDh0AlvaAMxE0b,Una Fotografia,0.275,0.511,259291,0.591,0.0,9,0.354,-6.885,0,0.0817,138.246,4,0.775,0
Lost Years,693iCZBBhi996wsjAnpY5X,Pressure,0.000184,0.59,282141,0.9620000000000001,0.8590000000000001,8,0.0633,-5.772,1,0.231,107.98200000000001,4,0.732,30
NativeOrigin303,1C8jOt9Xo3MAIgRIIrSuCl,It's On Us,0.00419,0.84,328000,0.8370000000000001,0.8809999999999999,1,0.0855,-7.479,0,0.0575,124.014,4,0.6659999999999999,0
Brooke Law,3kxC2CVAk15rjAhdDKLlKf,Hidden,0.693,0.732,181500,0.20800000000000002,0.0,2,0.35200000000000004,-10.198,0,0.0509,129.905,4,0.23399999999999999,2
Bridie Madinger,2IDIYTMCEltk7BctXdHdNb,Impressionism of a Kind,0.000868,0.515,222825,0.8909999999999999,0.000106,9,0.0861,-5.352,0,0.0426,119.02600000000001,4,0.272,25
Akira Kosemura,7zIRZPXjodWkws8yg0uoDi,Shutter Girl,0.982,0.466,166000,0.239,0.9359999999999999,6,0.11800000000000001,-18.29,1,0.0545,128.344,4,0.10400000000000001,29
Rachel K Collier,2ofogaehlDLobC3n002d6n,Darkshade,0.00344,0.622,238384,0.613,0.418,7,0.19899999999999998,-8.57,0,0.0263,115.988,4,0.392,16
Latesha Escalero,1s1VXblLzuvtnSeCT3dqBl,Heart Party,0.608,0.672,219847,0.503,0.00011899999999999999,7,0.13,-8.562000000000001,1,0.0238,91.249,4,0.633,25
Crvddyrell,7IlKW74dNDmHBIH2mF6f8n,Exhausted (feat. Elijah808 & Dink),0.0039299999999999995,0.825,144145,0.473,0.0,1,0.735,-7.776,1,0.386,149.238,4,0.13699999999999998,6
Orville Dahl,0QNHLBvvktrJ5T6nB6tzdO,Secrets of the Cowboy,0.728,0.48100000000000004,254720,0.341,0.000465,9,0.10400000000000001,-8.652000000000001,1,0.0447,166.574,3,0.415,25
Vallie Pressey,4ButLZNfNL7Ll1P0NyUKrN,Legendary Fear,0.98,0.444,245603,0.239,0.0133,0,0.126,-12.550999999999998,1,0.0295,90.77799999999999,4,0.28300000000000003,25
Audiomachine,1yGtwQmr4NRzftGOHU6vX2,So Say We All,0.0823,0.396,199471,0.718,0.87,2,0.0612,-9.887,0,0.0459,91.06299999999999,4,0.131,29
Cymple Man,0uteQpEpt2XpZ99ZT7m0eA,WTF,0.004079999999999999,0.805,179985,0.8370000000000001,0.0,4,0.0724,-4.662,0,0.19,124.03200000000001,4,0.535,17
Oren Major,6ji8x8jyikpatxPszy22mz,Infiniti,0.114,0.6890000000000001,88163,0.7809999999999999,0.0,2,0.21100000000000002,-2.7239999999999998,1,0.326,137.564,4,0.384,19
$avage,6xDpIRPVu3zKOV9bmuFWc8,Wake Up Call,0.0622,0.44,167470,0.8059999999999999,0.000252,9,0.10800000000000001,-2.16,1,0.348,171.99099999999999,4,0.546,16
Indian Trap,3mc4GlvkaQinbRWzalW7Js,Look Like Monayyy (2am Project Underground House Remix) [Monayyy Dub],6.620000000000001e-05,0.726,323556,0.667,0.861,9,0.076,-2.8930000000000002,1,0.0493,134.971,4,0.657,0
DillanPonders,0KV9Qqlt4LWzmlito2elqN,Outside,0.0245,0.919,232490,0.69,0.0,8,0.0869,-7.447,1,0.213,123.98100000000001,4,0.385,25
Foxa,5x5AQ6L0IHb3TzJ3tfSfnr,Find You,0.0783,0.736,174375,0.863,0.000587,9,0.0814,-3.467,1,0.0519,123.936,4,0.379,39
S3RL,5f5zBPLeMmI35MKzdk1NEG,Now That I've Found You - DJ Edit,0.00687,0.511,253714,0.991,0.105,6,0.0851,-2.449,1,0.128,174.993,4,0.451,22
Indian Trap,0i6wvrrNNMcCRTJL268a3I,Look Like Monayyy (2am Project Retro Future Remix) [Radio Extended],0.0206,0.752,286875,0.722,0.162,4,0.0584,-1.985,0,0.0851,127.96,4,0.8909999999999999,0
DIAMANTE,2pbVAWzSJE7dRcAd0qJyhV,Fight Like A Girl (F.L.A.G.),0.000229,0.534,208533,0.9470000000000001,0.0017,0,0.35,-3.2260000000000004,1,0.0406,92.00399999999999,4,0.528,0
Monster Magnet,71SayXzOlKyD48H7LPOIIG,I'm God,0.0202,0.41,376351,0.973,0.0102,1,0.113,-4.748,1,0.10800000000000001,165.02900000000002,4,0.39799999999999996,17
Tournament Arc,6VhG8miESzGWNAzlTLUpoD,"Beneath the Mask (from ""Persona 5"")",0.532,0.586,260878,0.327,0.00581,7,0.146,-11.145,0,0.0333,147.938,4,0.489,34
Paul Rudder,3txKAzxcQaSZPlMRoNswKi,Don't Let Love,0.0499,0.768,365573,0.804,0.205,10,0.14300000000000002,-7.016,0,0.1,116.963,4,0.7390000000000001,19
WolF6looD,2LjuMy1Dq7k2H339eqn9vT,Funkadelic,0.000149,0.81,263040,0.579,0.0445,9,0.12,-7.807,0,0.0448,125.024,4,0.6509999999999999,4
RILEY MOORE,5yQL0st5H4thHdnsLVUNW3,Wandering Man,0.00673,0.5489999999999999,208919,0.491,1.81e-06,7,0.0769,-10.26,1,0.0292,82.54700000000001,4,0.536,6
Binaural Beats Sleep,1ixgzQctXbwSRC2J5VnMZP,Sleeping Music and Alpha Waves,0.985,0.16699999999999998,162000,0.0929,0.787,1,0.377,-24.631999999999998,1,0.0488,113.81299999999999,3,0.0359,25
Binaural Beats Sleep,3xKgT7sT2uF43YhdNNMa1d,Brainwave Entrainment and Ocean Waves,0.983,0.237,159600,0.0925,0.89,10,0.39299999999999996,-22.627,0,0.0413,41.032,3,0.0367,20
Ben Schuller,6GVrh1ckQYQFnQ6oC7cJ41,Pretending - Chleo Remix,0.11,0.409,265640,0.647,2.09e-05,4,0.157,-4.997,1,0.0347,169.708,4,0.08900000000000001,38
Dagoter,4NuvYlWtp5Z8CEYC8ZQR3g,Close,0.00499,0.574,178730,0.625,0.904,11,0.19,-14.507,1,0.0533,130.015,4,0.209,0
Tinlicker,2BnU4js2Kkzcsy8o0exA55,If I Was (ABGT273),0.0212,0.266,282926,0.77,0.838,9,0.355,-10.314,0,0.0433,123.04299999999999,3,0.11699999999999999,10
Travis Atreo,4Tlel2dm6cu6WLrgxGlAdu,This Is Me,0.9059999999999999,0.622,220435,0.22699999999999998,0.0,10,0.11800000000000001,-8.802,1,0.0338,92.154,4,0.375,27
Project Destati,6Xed5WAX1a87jTuAESaVjR,No More Bugs,0.6629999999999999,0.256,225147,0.5820000000000001,0.9059999999999999,0,0.111,-9.743,0,0.0603,141.44,4,0.212,24
Project Destati,46QsmkT9hJvTG6lCpwmcCo,Magical Mystery,0.9390000000000001,0.397,228307,0.317,0.9279999999999999,0,0.0883,-11.530999999999999,0,0.0374,119.99700000000001,4,0.23,25
GlokkNine,6fgdMBWx9H3EYyeF4Rj59T,D to the S (feat. Poody),0.264,0.82,159974,0.478,0.0,0,0.1,-10.932,0,0.325,99.051,4,0.67,0
DJ Quads,6PMjgerNdfKzJdvnowEUcF,A Bouquet of Roses,0.23399999999999999,0.769,248574,0.754,0.0488,6,0.114,-6.431,1,0.13,96.07600000000001,4,0.831,33
A.r.d.i.,3Fn1nmPsnJE23XFb8fyYnv,Army Of Angels (ASOT 855),0.000781,0.349,253880,0.5660000000000001,0.28300000000000003,6,0.17,-12.427999999999999,0,0.0452,138.032,4,0.233,20
Tangents,4hKgmznMtkjycZnNH5IdOS,Terracotta,0.315,0.435,473035,0.867,0.8740000000000001,11,0.12,-13.032,0,0.0534,149.735,4,0.354,13
Rea Garvey,4jtosytumOBbxHuZwlIgcC,Is It Love?,0.252,0.514,196853,0.868,0.0,2,0.217,-4.378,0,0.282,81.104,4,0.494,62
LOGIC LDOT,2mHuhsPYuzvkAHpmgYyOsk,Calling My Phone,0.146,0.8640000000000001,198687,0.562,0.0,7,0.321,-6.832000000000001,1,0.156,116.087,4,0.35,23
Club des Belugas,1mqyglWMMf0GAMpXw1NBYV,Love Is Like a Legend,0.835,0.45399999999999996,207746,0.366,4.6e-06,4,0.106,-7.486000000000001,0,0.0318,171.929,4,0.342,5
Club des Belugas,4iRqjACMZjjjgQVfUAlS9j,Finger Snap,0.9109999999999999,0.912,165830,0.475,6.87e-06,0,0.0875,-8.357999999999999,1,0.04,99.99,4,0.7240000000000001,6
Club des Belugas,7CvBxktEJUo7moULQ6pEAg,Lithium,0.255,0.79,211764,0.784,0.0,1,0.11699999999999999,-6.332000000000001,1,0.0841,126.071,4,0.672,5
Club des Belugas,0vtNQqVwsXWZoTNNuWQ73E,Keep Your Smile,0.0997,0.84,172401,0.6990000000000001,7.609999999999999e-05,8,0.273,-7.05,1,0.23199999999999998,170.02599999999998,4,0.8590000000000001,5
Club des Belugas,6AQkUSllcSLWTxKYmogYUf,Let Me Go - Club Des Belugas Remix,0.254,0.6709999999999999,226362,0.728,4.72e-06,11,0.2,-6.4479999999999995,0,0.0618,160.1,4,0.753,4
Domingo Spain Montoya,1ttFmbfNiR6OHBrMAf8QUZ,Metro Metro,0.005229999999999999,0.5820000000000001,175507,0.39799999999999996,0.828,1,0.111,-12.293,1,0.0567,159.935,4,0.6629999999999999,21
Konac,4zPbiVPaOkQp4N7OZKsQhv,Flutter,0.529,0.32899999999999996,252029,0.7759999999999999,0.0,4,0.293,-3.863,1,0.0507,170.143,4,0.258,26
guardin,6Op5Zp71O1KncNcWkN1CvQ,lost boy,0.9890000000000001,0.7709999999999999,88404,0.395,0.96,8,0.135,-16.061,0,0.0341,86.959,4,0.6859999999999999,31
Ikson,45KcqUTwdTlQA9CJiZ6daN,Let Go,0.506,0.7090000000000001,182400,0.682,0.000197,3,0.166,-6.268,0,0.0344,100.041,4,0.376,41
Robert Glenty,2YheUeEz30BoqhjVnMW9GO,We can do,0.0288,0.69,197776,0.841,0.529,9,0.267,-7.303,0,0.0367,118.999,4,0.21,13
Kevin George,0gusodWL5rDkqkdrOMWC2e,Drink Or D'usse,0.317,0.733,187063,0.804,0.0,8,0.0628,-3.603,1,0.0428,136.035,4,0.523,22
Ericka Szollosi,0ELn2OMMZRA1gdlwL5mBn7,Superficial Forgiveness,0.0325,0.748,191399,0.7809999999999999,2.2100000000000002e-05,1,0.165,-4.65,1,0.0286,111.98200000000001,4,0.77,4
Maître Gims,3VAyDvQZV1OYV5Lz6UpyBQ,La vérité,0.354,0.475,192413,0.537,0.0127,0,0.0816,-5.7829999999999995,0,0.193,74.797,3,0.1,20
Racoon,5U7bIVFI1JlX73x6t8SDyP,Almost Made It,0.799,0.6809999999999999,153760,0.434,1.85e-05,5,0.096,-8.863999999999999,1,0.0274,124.921,4,0.39299999999999996,41
Bazoom,0XJqycwAWnOHqmIxJ2gFbC,Bring It Down - Lineki & 2Touch Remix,0.00036,0.7390000000000001,340135,0.975,0.515,7,0.08,-6.945,1,0.0451,124.96799999999999,4,0.838,17
Bazoom,49dWJcdoAU9Hmp56UZCl5J,Bring It Down - Alby StreaMix,0.00114,0.789,204932,0.9490000000000001,0.643,0,0.29600000000000004,-5.457000000000001,1,0.0357,125.01899999999999,4,0.409,17
Genix,2XOFblvoGrcTpWDgNMMIOG,For Those We Lost - Extended Mix,0.00035299999999999996,0.46399999999999997,446800,0.9109999999999999,0.929,7,0.654,-8.499,1,0.0515,127.959,4,0.0794,11
Uberjak'd,0sKiNzm2VJIWvlExI7nlnq,Psymphony,0.0018100000000000002,0.737,288889,0.9570000000000001,0.812,6,0.0863,-6.108,0,0.0707,134.967,4,0.0764,30
Daniel Kandi,5D1WCgSlk4oZ4kFxTplGyv,Hong Kong,0.00253,0.436,245000,0.993,0.9159999999999999,11,0.326,-6.126,0,0.0499,137.97799999999998,4,0.10300000000000001,26
Lisa Hannigan,35RXr07IIoz6zCdNJAZo9q,Fall,0.858,0.33799999999999997,332587,0.28300000000000003,0.009470000000000001,3,0.0897,-13.321,1,0.0296,107.38600000000001,4,0.12,10
Louis Armstrong,1I0FCgySsSzBQcboGsR6fJ,Can Anyone Explain?,0.825,0.5479999999999999,192547,0.20199999999999999,0.0,7,0.0777,-8.107000000000001,1,0.0492,98.542,4,0.354,47
Young Jay,6KSmKioas2RIt4ZE1295Vt,I Get It,0.45,0.787,151034,0.484,0.0,1,0.107,-7.251,1,0.16699999999999998,115.977,4,0.38,13
SG Tip,5XO2Hd4WDm62PxaDsm3kBS,Drip,0.0178,0.8370000000000001,176160,0.522,0.0,8,0.312,-9.166,1,0.247,152.939,4,0.316,19
TANGELICA DOMINAE,01RYAnCpmZpRvdBe8IXbhH,One Hundred G's,0.0168,0.735,226039,0.782,0.0,11,0.12300000000000001,-5.148,0,0.0902,153.916,4,0.22,0
Mili,6PbmNZ0bm8xhNTufXH6G01,Boys in Kaleidosphere,0.136,0.7490000000000001,94107,0.703,0.000122,6,0.115,-6.394,0,0.0281,106.01100000000001,4,0.902,33
Mili,5RHkpffEyeeklJnCmsRWpi,Summoning 101,0.0327,0.624,171480,0.858,0.0,0,0.136,-5.222,1,0.0252,93.038,4,0.823,39
Mili,0bHINzk3dXPggelTZeMxEe,Vitamins,0.365,0.674,300387,0.652,0.0177,10,0.11,-6.51,1,0.032,95.51700000000001,4,0.586,36
Mili,4Jdht26FpLd7o1ezrdvUdN,Milk,0.732,0.604,194147,0.431,2.57e-05,8,0.11,-9.387,0,0.0329,132.119,4,0.251,32
Mili,7MYdI5y6Jx9BERLSh6tCaj,world.search(you);,0.0335,0.745,295267,0.677,3e-06,0,0.0676,-7.001,1,0.045,138.934,4,0.898,31
Mili,6WNsXkb1s8TvE2qN4V1wo1,Mushrooms,0.17,0.573,225053,0.601,0.0,1,0.0688,-7.539,1,0.0367,155.915,4,0.336,33
Mili,5LNUhCJB4MUojxvVikNCut,Gertrauda,0.927,0.529,125853,0.245,2.58e-05,6,0.132,-13.502,0,0.0507,116.009,3,0.509,30
Mili,5aF7DIFAJoY9M4QtRsG708,TOKYO NEON,0.00025699999999999996,0.547,255307,0.647,9.4e-06,10,0.276,-5.125,0,0.0293,96.042,4,0.49700000000000005,31
